created_at	id	keywords
2020-02-18 23:59:58	1229918512249888768	Wuhan,coronavirus
2020-02-18 23:59:49	1229918471426695169	Wuhan,coronavirus
2020-02-18 23:59:38	1229918428137312256	Wuhan,coronavirus
2020-02-18 23:59:26	1229918378808238085	Wuhan,coronavirus
2020-02-18 23:59:21	1229918355781570560	coronavirus,COVID 19
2020-02-18 23:59:06	1229918292128751617	Wuhan,coronavirus,COVID 19
2020-02-18 23:58:56	1229918252278657030	coronavirus
2020-02-18 23:58:49	1229918221215531008	Wuhan,coronavirus
2020-02-18 23:58:42	1229918194007064577	Wuhan,coronavirus
2020-02-18 23:58:42	1229918190505005056	Wuhan,coronavirus
2020-02-18 23:57:18	1229917839332724736	Wuhan,coronavirus
2020-02-18 23:57:17	1229917834207252480	Wuhan,coronavirus
2020-02-18 23:56:46	1229917707396689920	coronavirus
2020-02-18 23:56:26	1229917620851245056	Wuhan,coronavirus
2020-02-18 23:56:21	1229917601297506304	coronavirus
2020-02-18 23:56:16	1229917579067744256	Wuhan,coronavirus,COVID 19
2020-02-18 23:56:06	1229917536772292613	Wuhan,coronavirus
2020-02-18 23:55:02	1229917271071612929	coronavirus
2020-02-18 23:54:56	1229917245951954947	Wuhan,coronavirus
2020-02-18 23:54:44	1229917193120419841	Wuhan,coronavirus
2020-02-18 23:53:44	1229916943429361665	Wuhan,coronavirus
2020-02-18 23:53:41	1229916929072279553	Wuhan,coronavirus
2020-02-18 23:53:32	1229916890803429376	coronavirus
2020-02-18 23:53:15	1229916822939394049	Wuhan,coronavirus
2020-02-18 23:52:38	1229916664600285185	Wuhan,coronavirus
2020-02-18 23:52:30	1229916633977757701	Wuhan,coronavirus,COVID 19
2020-02-18 23:51:58	1229916497319022592	Wuhan,coronavirus
2020-02-18 23:51:53	1229916475416248320	coronavirus
2020-02-18 23:50:53	1229916224831860737	coronavirus,COVID 19
2020-02-18 23:50:48	1229916203423948803	coronavirus
2020-02-18 23:50:39	1229916167243886592	Wuhan,coronavirus
2020-02-18 23:50:16	1229916068069724163	coronavirus
2020-02-18 23:49:59	1229915999937404931	coronavirus
2020-02-18 23:49:51	1229915965904818177	Wuhan,coronavirus
2020-02-18 23:49:43	1229915933176627202	coronavirus
2020-02-18 23:49:35	1229915899903270912	Wuhan,coronavirus
2020-02-18 23:48:01	1229915505747578882	Wuhan,coronavirus,COVID 19
2020-02-18 23:48:00	1229915498843758592	Wuhan,coronavirus
2020-02-18 23:47:29	1229915369852129280	Wuhan,coronavirus
2020-02-18 23:47:20	1229915331172241408	Wuhan,coronavirus
2020-02-18 23:47:00	1229915248796327936	Wuhan,coronavirus,COVID 19
2020-02-18 23:46:59	1229915241787449344	coronavirus
2020-02-18 23:46:38	1229915155380785152	Wuhan,coronavirus
2020-02-18 23:46:35	1229915145138294784	Wuhan,coronavirus
2020-02-18 23:46:29	1229915120031023109	coronavirus
2020-02-18 23:46:27	1229915108534452225	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-18 23:45:32	1229914878149742594	Wuhan,coronavirus
2020-02-18 23:45:30	1229914872382705669	coronavirus
2020-02-18 23:45:20	1229914830175375360	Wuhan,coronavirus
2020-02-18 23:45:02	1229914751972540417	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-18 23:44:44	1229914678395994112	Wuhan,coronavirus
2020-02-18 23:44:29	1229914614714052608	Wuhan,coronavirus
2020-02-18 23:44:23	1229914590680666119	Wuhan,coronavirus
2020-02-18 23:44:14	1229914551262547969	Wuhan,coronavirus,COVID 19
2020-02-18 23:44:02	1229914500817727488	Wuhan,coronavirus,COVID 19
2020-02-18 23:43:40	1229914409142816769	Wuhan,coronavirus
2020-02-18 23:43:01	1229914246382833667	Wuhan,coronavirus
2020-02-18 23:42:55	1229914219182796800	Wuhan,coronavirus
2020-02-18 23:42:45	1229914178862927873	Wuhan,coronavirus,COVID 19
2020-02-18 23:41:54	1229913964382953473	Wuhan,coronavirus
2020-02-18 23:41:53	1229913961442594816	Wuhan,coronavirus
2020-02-18 23:41:21	1229913825002106880	Wuhan,coronavirus,COVID 19
2020-02-18 23:40:38	1229913644609216512	Wuhan,coronavirus
2020-02-18 23:40:34	1229913629425831937	coronavirus
2020-02-18 23:40:21	1229913574849400833	Wuhan,coronavirus
2020-02-18 23:40:05	1229913507782590464	Wuhan,coronavirus
2020-02-18 23:40:01	1229913488945971200	coronavirus
2020-02-18 23:39:56	1229913469224398850	Wuhan,coronavirus
2020-02-18 23:39:46	1229913427130355714	coronavirus,COVID 19
2020-02-18 23:39:32	1229913370654101505	Wuhan,coronavirus
2020-02-18 23:39:01	1229913237287657472	Wuhan,coronavirus
2020-02-18 23:39:00	1229913233437286400	Wuhan,coronavirus
2020-02-18 23:38:30	1229913109122428928	Wuhan,coronavirus
2020-02-18 23:38:13	1229913036762353669	Wuhan,coronavirus,COVID 19
2020-02-18 23:37:21	1229912819652579329	Wuhan,coronavirus
2020-02-18 23:37:14	1229912790007197697	Wuhan,coronavirus,COVID 19
2020-02-18 23:37:09	1229912767114698753	Wuhan,coronavirus
2020-02-18 23:36:58	1229912721493131264	Wuhan,coronavirus
2020-02-18 23:36:02	1229912486809223168	Wuhan,coronavirus
2020-02-18 23:35:10	1229912268470657026	Wuhan,coronavirus
2020-02-18 23:35:08	1229912260149161984	Wuhan,coronavirus
2020-02-18 23:34:34	1229912119526617088	Wuhan,coronavirus
2020-02-18 23:33:12	1229911775417597952	Wuhan,coronavirus
2020-02-18 23:33:04	1229911740307169281	Wuhan,coronavirus
2020-02-18 23:32:10	1229911516670873600	Wuhan,coronavirus
2020-02-18 23:32:03	1229911485989687299	Wuhan,coronavirus
2020-02-18 23:31:43	1229911403378683904	Wuhan,coronavirus
2020-02-18 23:30:49	1229911177280528384	Wuhan,coronavirus,COVID 19
2020-02-18 23:30:45	1229911158808829952	Wuhan,coronavirus
2020-02-18 23:30:12	1229911021793554432	Wuhan,coronavirus
2020-02-18 23:30:08	1229911005414772736	coronavirus
2020-02-18 23:30:02	1229910979640729607	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-18 23:30:00	1229910968660119552	Wuhan,coronavirus,COVID 19
2020-02-18 23:29:45	1229910907133845504	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-18 23:29:45	1229910906194124801	Wuhan,pneumonia,COVID 19
2020-02-18 23:29:00	1229910717018431488	coronavirus
2020-02-18 23:27:47	1229910411090300929	Wuhan,coronavirus
2020-02-18 23:27:27	1229910329779466241	Wuhan,coronavirus
2020-02-18 23:27:19	1229910294849257473	coronavirus
2020-02-18 23:26:35	1229910109125562369	Wuhan,coronavirus,COVID 19
2020-02-18 23:26:16	1229910031262453760	Wuhan,coronavirus
2020-02-18 23:26:11	1229910010987077632	Wuhan,coronavirus
2020-02-18 23:26:08	1229909995556417541	coronavirus,COVID 19
2020-02-18 23:25:11	1229909758985080832	Wuhan,coronavirus,COVID 19
2020-02-18 23:25:07	1229909739762524160	Wuhan,coronavirus
2020-02-18 23:24:43	1229909639518658565	Wuhan,coronavirus
2020-02-18 23:23:47	1229909406890037249	Wuhan,coronavirus
2020-02-18 23:23:01	1229909210823000065	Wuhan,coronavirus
2020-02-18 23:22:38	1229909117466226689	Wuhan,coronavirus
