created_at	id	keywords
2020-02-28 23:59:44	1233542331699089408	Wuhan,coronavirus
2020-02-28 23:59:12	1233542195912663041	Wuhan,coronavirus
2020-02-28 23:59:12	1233542195875139586	Wuhan,coronavirus,COVID 19
2020-02-28 23:58:41	1233542067869097984	Wuhan,coronavirus
2020-02-28 23:58:00	1233541893545435144	coronavirus
2020-02-28 23:57:30	1233541770643935232	Wuhan,coronavirus,COVID 19
2020-02-28 23:55:13	1233541192823885824	coronavirus,COVID 19
2020-02-28 23:55:12	1233541192341696512	Wuhan,coronavirus
2020-02-28 23:54:34	1233541030173171728	Wuhan,coronavirus
2020-02-28 23:54:17	1233540958790111232	Wuhan,coronavirus
2020-02-28 23:54:00	1233540889584324609	Wuhan,coronavirus
2020-02-28 23:53:59	1233540885528350724	Wuhan,coronavirus,COVID 19
2020-02-28 23:52:32	1233540520460345348	Wuhan,COVID 19
2020-02-28 23:52:02	1233540393700032512	coronavirus
2020-02-28 23:51:51	1233540345557811200	Wuhan,coronavirus,COVID 19
2020-02-28 23:51:04	1233540151952863232	Wuhan,COVID 19
2020-02-28 23:50:52	1233540100748980225	coronavirus
2020-02-28 23:50:22	1233539974336782337	Wuhan,coronavirus
2020-02-28 23:50:02	1233539889100021760	Wuhan,coronavirus
2020-02-28 23:49:51	1233539843336134656	Wuhan,pneumonia
2020-02-28 23:49:50	1233539840286822401	Wuhan,pneumonia
2020-02-28 23:49:01	1233539635743162370	Wuhan,coronavirus,COVID 19
2020-02-28 23:48:55	1233539609159708673	Wuhan,coronavirus,COVID 19
2020-02-28 23:48:10	1233539419556151298	Wuhan,coronavirus,COVID 19
2020-02-28 23:47:03	1233539140333056002	Wuhan,coronavirus,COVID 19
2020-02-28 23:46:59	1233539124151406592	Wuhan,coronavirus
2020-02-28 23:46:29	1233538998523424768	Wuhan,coronavirus
2020-02-28 23:45:42	1233538801013751810	Wuhan,coronavirus
2020-02-28 23:44:44	1233538555902877705	coronavirus
2020-02-28 23:43:04	1233538136740945921	Wuhan,coronavirus
2020-02-28 23:42:59	1233538114892845063	Wuhan,coronavirus
2020-02-28 23:42:25	1233537972051554304	coronavirus,COVID 19
2020-02-28 23:42:04	1233537883358629888	Wuhan,coronavirus,COVID 19
2020-02-28 23:41:11	1233537662243524608	Wuhan,coronavirus
2020-02-28 23:40:24	1233537465836822530	Wuhan,coronavirus,COVID 19
2020-02-28 23:40:23	1233537459541159941	Wuhan,coronavirus
2020-02-28 23:40:19	1233537444412301316	Wuhan,coronavirus
2020-02-28 23:40:00	1233537363818766337	Wuhan,coronavirus,COVID 19
2020-02-28 23:39:55	1233537345724518400	Wuhan,coronavirus
2020-02-28 23:39:40	1233537279513235456	Wuhan,coronavirus
2020-02-28 23:38:49	1233537068476833793	Wuhan,coronavirus
2020-02-28 23:38:41	1233537035140583424	coronavirus
2020-02-28 23:37:44	1233536793770938369	Wuhan,coronavirus
2020-02-28 23:37:36	1233536761365704704	Wuhan,coronavirus
2020-02-28 23:36:35	1233536503734820870	Wuhan,coronavirus
2020-02-28 23:36:22	1233536450391445504	Wuhan,COVID 19
2020-02-28 23:36:04	1233536377205264389	Wuhan,coronavirus
2020-02-28 23:35:50	1233536318464024578	coronavirus
2020-02-28 23:35:34	1233536247366406144	Wuhan,coronavirus,COVID 19
2020-02-28 23:34:23	1233535949503635458	Wuhan,coronavirus
2020-02-28 23:34:19	1233535934983016456	Wuhan,coronavirus
2020-02-28 23:33:44	1233535788886962176	Wuhan,COVID 19
2020-02-28 23:33:42	1233535781370810369	Wuhan,COVID 19
2020-02-28 23:33:29	1233535724147879938	Wuhan,coronavirus,COVID 19
2020-02-28 23:33:25	1233535708179992576	Wuhan,coronavirus
2020-02-28 23:32:22	1233535443708366850	Wuhan,coronavirus
2020-02-28 23:32:18	1233535428852146176	Wuhan,coronavirus
2020-02-28 23:32:13	1233535405380767746	Wuhan,COVID 19
2020-02-28 23:31:50	1233535311520595975	Wuhan,pneumonia
2020-02-28 23:31:33	1233535236719497216	Wuhan,coronavirus
2020-02-28 23:30:54	1233535076698329088	Wuhan,coronavirus
2020-02-28 23:30:37	1233535004401074181	Wuhan,coronavirus
2020-02-28 23:30:37	1233535003054821382	Wuhan,COVID 19
2020-02-28 23:30:36	1233535001280598018	Wuhan,coronavirus
2020-02-28 23:30:30	1233534972742504455	coronavirus
2020-02-28 23:30:16	1233534916140453889	Wuhan,coronavirus
2020-02-28 23:30:11	1233534896502706177	Wuhan,coronavirus
2020-02-28 23:29:48	1233534797508513793	Wuhan,coronavirus,COVID 19
2020-02-28 23:29:44	1233534779703906304	Wuhan,coronavirus
2020-02-28 23:29:39	1233534758627553280	Wuhan,COVID 19
2020-02-28 23:29:06	1233534621092020226	coronavirus
2020-02-28 23:29:05	1233534619225481216	Wuhan,coronavirus
2020-02-28 23:28:35	1233534491051753472	Wuhan,coronavirus
2020-02-28 23:28:32	1233534481262239744	coronavirus
2020-02-28 23:26:29	1233533961587945472	Wuhan,coronavirus
2020-02-28 23:26:23	1233533937785430016	Wuhan,coronavirus
2020-02-28 23:26:09	1233533879853645826	Wuhan,coronavirus
2020-02-28 23:25:56	1233533825545908224	Wuhan,pneumonia
2020-02-28 23:25:13	1233533644024766464	Wuhan,coronavirus,COVID 19
2020-02-28 23:24:42	1233533514907344899	Wuhan,coronavirus
2020-02-28 23:24:06	1233533365346803713	Wuhan,coronavirus,COVID 19
2020-02-28 23:24:05	1233533360531701760	Wuhan,coronavirus
2020-02-28 23:23:04	1233533105253896194	Wuhan,pneumonia,COVID 19
2020-02-28 23:22:37	1233532988421365761	Wuhan,coronavirus
2020-02-28 23:22:03	1233532847702413312	coronavirus
2020-02-28 23:21:14	1233532641300840448	Wuhan,coronavirus
2020-02-28 23:20:03	1233532344704913413	Wuhan,coronavirus
2020-02-28 23:20:00	1233532330800795648	Wuhan,coronavirus,COVID 19
2020-02-28 23:19:17	1233532151984984064	coronavirus
2020-02-28 23:18:19	1233531909671571456	Wuhan,coronavirus,COVID 19
2020-02-28 23:18:01	1233531831032651780	Wuhan,coronavirus,COVID 19
2020-02-28 23:17:53	1233531798451347456	Wuhan,coronavirus
2020-02-28 23:17:49	1233531781162377219	Wuhan,COVID 19
2020-02-28 23:17:18	1233531650815823872	Wuhan,coronavirus,COVID 19
2020-02-28 23:17:12	1233531626388365313	Wuhan,coronavirus
2020-02-28 23:16:54	1233531550823677953	Wuhan,coronavirus
2020-02-28 23:16:27	1233531437497962496	Wuhan,coronavirus,COVID 19
2020-02-28 23:15:55	1233531304966316039	Wuhan,COVID 19
