created_at	id	keywords
2020-02-24 23:59:06	1232092619871641600	Wuhan,COVID 19
2020-02-24 23:58:27	1232092454863753217	Wuhan,coronavirus
2020-02-24 23:57:53	1232092316023885824	Wuhan,coronavirus,COVID 19
2020-02-24 23:56:15	1232091904524914689	Wuhan,coronavirus
2020-02-24 23:55:58	1232091832072294400	Wuhan,coronavirus,COVID 19
2020-02-24 23:55:37	1232091745380425730	Wuhan,coronavirus,COVID 19
2020-02-24 23:55:02	1232091596813934593	Wuhan,coronavirus
2020-02-24 23:53:44	1232091270757191685	Wuhan,coronavirus,COVID 19
2020-02-24 23:53:21	1232091174422372354	Wuhan,pneumonia,COVID 19
2020-02-24 23:53:01	1232091087742873603	coronavirus
2020-02-24 23:52:59	1232091079522103296	Wuhan,coronavirus
2020-02-24 23:52:45	1232091024249556992	coronavirus
2020-02-24 23:52:11	1232090879755608069	Wuhan,coronavirus
2020-02-24 23:52:07	1232090860940075008	Wuhan,coronavirus
2020-02-24 23:52:02	1232090841109295104	Wuhan,COVID 19
2020-02-24 23:50:25	1232090436208119809	Wuhan,coronavirus
2020-02-24 23:50:00	1232090329026826246	Wuhan,coronavirus
2020-02-24 23:49:29	1232090201314516992	Wuhan,coronavirus,COVID 19
2020-02-24 23:49:24	1232090177272676353	Wuhan,pneumonia
2020-02-24 23:49:15	1232090140304191488	Wuhan,coronavirus
2020-02-24 23:49:08	1232090112441192448	Wuhan,COVID 19
2020-02-24 23:49:02	1232090085790752768	Wuhan,coronavirus
2020-02-24 23:48:29	1232089947496161285	Wuhan,coronavirus,COVID 19
2020-02-24 23:48:23	1232089924536590337	Wuhan,coronavirus
2020-02-24 23:48:11	1232089874028613632	Wuhan,pneumonia,coronavirus
2020-02-24 23:47:29	1232089697251278848	Wuhan,COVID 19
2020-02-24 23:46:52	1232089541286166528	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-24 23:46:41	1232089496591720448	Wuhan,coronavirus
2020-02-24 23:46:07	1232089354111045632	Wuhan,COVID 19
2020-02-24 23:46:05	1232089345689112584	Wuhan,coronavirus
2020-02-24 23:45:55	1232089300642254849	Wuhan,coronavirus,COVID 19
2020-02-24 23:45:02	1232089082160984064	Wuhan,coronavirus,COVID 19
2020-02-24 23:44:51	1232089033221824513	Wuhan,coronavirus
2020-02-24 23:44:43	1232089002334879745	Wuhan,coronavirus
2020-02-24 23:44:40	1232088987097083904	Wuhan,COVID 19
2020-02-24 23:44:14	1232088878049320960	Wuhan,coronavirus,COVID 19
2020-02-24 23:44:11	1232088864342323200	coronavirus
2020-02-24 23:44:01	1232088823334486016	Wuhan,coronavirus
2020-02-24 23:43:38	1232088727306014720	Wuhan,COVID 19
2020-02-24 23:43:18	1232088645471014913	Wuhan,coronavirus
2020-02-24 23:42:58	1232088560095854593	Wuhan,coronavirus
2020-02-24 23:42:34	1232088461148028929	coronavirus,COVID 19
2020-02-24 23:42:15	1232088378465800192	coronavirus,COVID 19
2020-02-24 23:41:46	1232088257481072641	coronavirus,COVID 19
2020-02-24 23:41:43	1232088245669957632	Wuhan,coronavirus
2020-02-24 23:41:33	1232088201780744196	coronavirus,COVID 19
2020-02-24 23:41:12	1232088116464406528	Wuhan,coronavirus
2020-02-24 23:41:02	1232088071946018817	Wuhan,coronavirus
2020-02-24 23:40:48	1232088016002351106	coronavirus
2020-02-24 23:40:22	1232087904446488576	Wuhan,coronavirus
2020-02-24 23:40:00	1232087812511395840	Wuhan,COVID 19
2020-02-24 23:40:00	1232087812284878848	Wuhan,coronavirus,COVID 19
2020-02-24 23:38:35	1232087457333571584	Wuhan,coronavirus
2020-02-24 23:38:11	1232087357286952961	Wuhan,coronavirus
2020-02-24 23:37:32	1232087191293177859	Wuhan,coronavirus,COVID 19
2020-02-24 23:37:28	1232087174193012741	Wuhan,coronavirus
2020-02-24 23:36:55	1232087038691811329	Wuhan,COVID 19
2020-02-24 23:36:51	1232087020001992704	coronavirus
2020-02-24 23:36:27	1232086921209315328	Wuhan,coronavirus
2020-02-24 23:36:20	1232086891186573315	Wuhan,coronavirus
2020-02-24 23:35:44	1232086738924789760	Wuhan,coronavirus,COVID 19
2020-02-24 23:35:20	1232086641038090242	Wuhan,coronavirus
2020-02-24 23:35:05	1232086576345309185	Wuhan,coronavirus
2020-02-24 23:35:04	1232086571337342977	Wuhan,coronavirus
2020-02-24 23:35:04	1232086570473336833	Wuhan,coronavirus
2020-02-24 23:35:03	1232086568766017536	Wuhan,coronavirus
2020-02-24 23:35:03	1232086567696596997	Wuhan,coronavirus
2020-02-24 23:35:02	1232086564064448514	Wuhan,coronavirus
2020-02-24 23:34:26	1232086413274828800	Wuhan,COVID 19
2020-02-24 23:34:20	1232086387194769408	Wuhan,pneumonia
2020-02-24 23:34:11	1232086348259119104	Wuhan,pneumonia,COVID 19
2020-02-24 23:33:22	1232086145472847875	coronavirus
2020-02-24 23:33:14	1232086110995656705	Wuhan,coronavirus
2020-02-24 23:32:25	1232085904493248518	Wuhan,coronavirus,COVID 19
2020-02-24 23:32:22	1232085891444887557	Wuhan,coronavirus
2020-02-24 23:32:03	1232085814202507265	Wuhan,COVID 19
2020-02-24 23:32:03	1232085812340314112	Wuhan,pneumonia,coronavirus,COVID 19
2020-02-24 23:31:46	1232085740386951168	Wuhan,coronavirus
2020-02-24 23:31:45	1232085738172354568	Wuhan,COVID 19
2020-02-24 23:31:33	1232085687299723267	Wuhan,coronavirus
2020-02-24 23:31:21	1232085634669477888	Wuhan,coronavirus
2020-02-24 23:30:56	1232085532454211584	Wuhan,coronavirus
2020-02-24 23:30:48	1232085497389797377	Wuhan,coronavirus
2020-02-24 23:30:46	1232085490339401728	Wuhan,coronavirus,COVID 19
2020-02-24 23:30:36	1232085449595916295	Wuhan,coronavirus
2020-02-24 23:30:19	1232085375461421059	Wuhan,coronavirus
2020-02-24 23:30:15	1232085358881497088	Wuhan,coronavirus
2020-02-24 23:30:08	1232085331563905025	Wuhan,coronavirus
2020-02-24 23:30:00	1232085296495419394	Wuhan,coronavirus,COVID 19
2020-02-24 23:30:00	1232085295979356160	Wuhan,coronavirus,COVID 19
2020-02-24 23:30:00	1232085295664746496	Wuhan,coronavirus
2020-02-24 23:29:29	1232085168736919558	Wuhan,coronavirus
2020-02-24 23:29:24	1232085144024076288	Wuhan,coronavirus
2020-02-24 23:29:10	1232085086968918016	Wuhan,coronavirus,COVID 19
2020-02-24 23:28:35	1232084941531471890	Wuhan,coronavirus,COVID 19
