created_at	id	keywords
2020-02-10 23:59:58	1227019407408283648	武漢,肺炎
2020-02-10 23:59:49	1227019372071251974	武漢,コロナ
2020-02-10 23:59:34	1227019308460470272	武漢,肺炎
2020-02-10 23:59:28	1227019282405412864	武漢,肺炎,コロナ
2020-02-10 23:59:28	1227019281482694656	武漢,肺炎,コロナ
2020-02-10 23:59:01	1227019171059261440	武漢,肺炎,コロナ
2020-02-10 23:58:48	1227019113437904896	武漢,コロナ
2020-02-10 23:58:01	1227018917693947904	武漢,肺炎
2020-02-10 23:57:38	1227018819555586048	武漢,肺炎
2020-02-10 23:56:56	1227018645928198145	武漢,コロナ
2020-02-10 23:56:52	1227018630165958656	武漢,肺炎
2020-02-10 23:56:40	1227018578639015936	武漢,肺炎
2020-02-10 23:56:33	1227018547072626688	武漢,肺炎,コロナ
2020-02-10 23:56:21	1227018498255155200	武漢,肺炎
2020-02-10 23:56:18	1227018486506897408	武漢,肺炎
2020-02-10 23:55:50	1227018369141886976	武漢,肺炎,コロナ
2020-02-10 23:55:28	1227018277320179713	武漢,コロナ
2020-02-10 23:55:25	1227018263814496256	武漢,肺炎,コロナ
2020-02-10 23:55:18	1227018231753273344	武漢,肺炎
2020-02-10 23:54:39	1227018070821986305	武漢,コロナ
2020-02-10 23:54:27	1227018021975150594	武漢,コロナ
2020-02-10 23:53:56	1227017889825185792	武漢,コロナ
2020-02-10 23:53:48	1227017854605615106	武漢,肺炎
2020-02-10 23:53:25	1227017758174371840	武漢,肺炎
2020-02-10 23:53:22	1227017746937827328	武漢,肺炎
2020-02-10 23:52:53	1227017625537937408	武漢,コロナ
2020-02-10 23:52:46	1227017597767389184	武漢,コロナ
2020-02-10 23:52:46	1227017597255733248	武漢,肺炎
2020-02-10 23:52:18	1227017480524091392	武漢,コロナ
2020-02-10 23:52:12	1227017453105901568	武漢,肺炎
2020-02-10 23:51:57	1227017391952945152	武漢,肺炎
2020-02-10 23:51:32	1227017287590273024	武漢,コロナ
2020-02-10 23:51:07	1227017180861960193	武漢,コロナ
2020-02-10 23:50:49	1227017104697638912	武漢,コロナ
2020-02-10 23:50:45	1227017089187082240	武漢,コロナ
2020-02-10 23:50:35	1227017048414392325	武漢,コロナ
2020-02-10 23:50:03	1227016910815944704	武漢,コロナ
2020-02-10 23:50:01	1227016902674767872	武漢,肺炎
2020-02-10 23:49:47	1227016845342855168	武漢,コロナ
2020-02-10 23:49:38	1227016808479121408	武漢,コロナ
2020-02-10 23:49:17	1227016719916421120	武漢,肺炎
2020-02-10 23:49:06	1227016671879028736	武漢,コロナ
2020-02-10 23:48:58	1227016641038258177	武漢,コロナ
2020-02-10 23:48:19	1227016476873199617	武漢,肺炎
2020-02-10 23:48:15	1227016461656281088	武漢,コロナ
2020-02-10 23:48:15	1227016459345252352	武漢,肺炎
2020-02-10 23:48:08	1227016428315799552	武漢,肺炎
2020-02-10 23:48:07	1227016424587005952	武漢,肺炎
2020-02-10 23:48:02	1227016405821706240	武漢,コロナ
2020-02-10 23:46:46	1227016084399644672	武漢,肺炎
2020-02-10 23:46:03	1227015903901995008	武漢,肺炎,コロナ
2020-02-10 23:45:27	1227015754257596419	武漢,肺炎,コロナ
2020-02-10 23:45:23	1227015736637263872	武漢,コロナ
2020-02-10 23:45:04	1227015659080445953	武漢,肺炎
2020-02-10 23:45:01	1227015646493343744	武漢,肺炎
2020-02-10 23:45:00	1227015641976033285	武漢,コロナ
2020-02-10 23:44:44	1227015573751521281	武漢,肺炎
2020-02-10 23:44:38	1227015550708019200	武漢,肺炎,コロナ
2020-02-10 23:44:21	1227015476598857728	武漢,コロナ
2020-02-10 23:44:14	1227015447821729792	武漢,肺炎
2020-02-10 23:44:05	1227015411981373440	武漢,肺炎
2020-02-10 23:43:51	1227015352661364736	武漢,肺炎
2020-02-10 23:43:29	1227015259992420352	武漢,コロナ
2020-02-10 23:42:43	1227015068287520769	武漢,肺炎,コロナ
2020-02-10 23:42:36	1227015039430746112	武漢,肺炎
2020-02-10 23:42:30	1227015014499995649	武漢,肺炎,コロナ
2020-02-10 23:41:45	1227014824317480960	武漢,肺炎
2020-02-10 23:41:38	1227014794768568323	武漢,コロナ
2020-02-10 23:41:05	1227014656411127809	武漢,肺炎,コロナ
2020-02-10 23:41:04	1227014651486994434	武漢,コロナ
2020-02-10 23:40:37	1227014539943612416	武漢,肺炎
2020-02-10 23:40:36	1227014536470728705	武漢,肺炎
2020-02-10 23:40:02	1227014391238819840	武漢,肺炎
2020-02-10 23:39:54	1227014357147471872	武漢,肺炎,コロナ
2020-02-10 23:39:32	1227014267016114176	武漢,肺炎
2020-02-10 23:39:16	1227014198908973056	武漢,肺炎
2020-02-10 23:38:54	1227014105543741441	武漢,肺炎,コロナ
2020-02-10 23:38:52	1227014096916140032	武漢,肺炎
2020-02-10 23:38:49	1227014086258384896	武漢,コロナ
2020-02-10 23:38:42	1227014056688537600	武漢,肺炎
2020-02-10 23:38:27	1227013994826936321	武漢,肺炎
2020-02-10 23:38:15	1227013943450685440	武漢,肺炎
2020-02-10 23:37:30	1227013756112080897	武漢,コロナ
2020-02-10 23:36:37	1227013530710228992	武漢,コロナ
2020-02-10 23:36:10	1227013420160913408	武漢,コロナ
2020-02-10 23:36:10	1227013418894286848	武漢,コロナ
2020-02-10 23:35:58	1227013366775812096	武漢,コロナ
2020-02-10 23:35:55	1227013357586173953	武漢,コロナ
2020-02-10 23:35:48	1227013325101228032	武漢,肺炎
2020-02-10 23:35:31	1227013257187094528	武漢,肺炎
2020-02-10 23:35:25	1227013229529923601	武漢,コロナ
2020-02-10 23:34:58	1227013115272777728	武漢,肺炎
2020-02-10 23:34:31	1227013005029675008	武漢,コロナ
2020-02-10 23:33:54	1227012849572016128	武漢,コロナ
2020-02-10 23:33:05	1227012640909578240	武漢,肺炎
2020-02-10 23:32:49	1227012575423918080	武漢,肺炎
2020-02-10 23:32:39	1227012535489949698	武漢,肺炎
2020-02-10 23:32:34	1227012510919708677	武漢,肺炎
2020-02-10 23:32:20	1227012455907217408	武漢,肺炎
2020-02-10 23:32:07	1227012400957706242	武漢,コロナ
2020-02-10 23:31:59	1227012366522413056	武漢,コロナ
2020-02-10 23:31:29	1227012241267912705	武漢,肺炎
2020-02-10 23:31:03	1227012131586887680	武漢,肺炎
2020-02-10 23:30:13	1227011922920259584	武漢,肺炎
2020-02-10 23:29:49	1227011819996205057	武漢,コロナ
2020-02-10 23:29:22	1227011707483983873	武漢,コロナ
2020-02-10 23:28:47	1227011562340147200	武漢,肺炎
2020-02-10 23:27:56	1227011346778058752	武漢,肺炎
2020-02-10 23:27:36	1227011263881834496	武漢,コロナ
2020-02-10 23:27:22	1227011204679266304	武漢,肺炎,コロナ
2020-02-10 23:27:15	1227011175927300097	武漢,コロナ
2020-02-10 23:27:05	1227011132998569985	武漢,肺炎
2020-02-10 23:26:30	1227010987032629249	武漢,肺炎
2020-02-10 23:26:16	1227010928920547328	武漢,コロナ
2020-02-10 23:25:05	1227010629640151040	武漢,肺炎
2020-02-10 23:24:49	1227010564313894912	武漢,コロナ
2020-02-10 23:24:28	1227010472567640064	武漢,肺炎
2020-02-10 23:23:43	1227010284843257856	武漢,肺炎
2020-02-10 23:23:22	1227010199107452928	武漢,肺炎
2020-02-10 23:23:15	1227010166731812865	武漢,コロナ
2020-02-10 23:23:09	1227010144011079681	武漢,肺炎
2020-02-10 23:22:37	1227010007251554304	武漢,肺炎
2020-02-10 23:22:12	1227009904591769600	武漢,コロナ
2020-02-10 23:22:04	1227009870127255552	武漢,肺炎
2020-02-10 23:22:01	1227009858643226624	武漢,コロナ
2020-02-10 23:21:49	1227009808311566336	武漢,肺炎
2020-02-10 23:21:32	1227009734198222848	武漢,コロナ
2020-02-10 23:20:30	1227009477771087873	武漢,肺炎
2020-02-10 23:19:13	1227009154511851520	武漢,肺炎
2020-02-10 23:19:04	1227009114766598144	武漢,コロナ
2020-02-10 23:18:57	1227009086371139584	武漢,肺炎,コロナ
2020-02-10 23:18:44	1227009033057423361	武漢,コロナ
2020-02-10 23:18:30	1227008974056148992	武漢,コロナ
2020-02-10 23:17:44	1227008777909497858	武漢,肺炎
2020-02-10 23:17:10	1227008635789811715	武漢,肺炎,コロナ
2020-02-10 23:16:48	1227008544282566656	武漢,肺炎
2020-02-10 23:16:19	1227008424879128577	武漢,コロナ
2020-02-10 23:16:02	1227008352472813568	武漢,コロナ
2020-02-10 23:15:50	1227008301629501440	武漢,肺炎
2020-02-10 23:15:49	1227008299586838528	武漢,肺炎,コロナ
2020-02-10 23:15:42	1227008266653200384	武漢,コロナ
2020-02-10 23:14:49	1227008046158598145	武漢,肺炎
2020-02-10 23:14:37	1227007997211115520	武漢,コロナ
2020-02-10 23:14:15	1227007903141253120	武漢,コロナ
2020-02-10 23:14:15	1227007902218481664	武漢,コロナ
2020-02-10 23:13:40	1227007754746744832	武漢,コロナ
2020-02-10 23:13:18	1227007662354616320	武漢,肺炎
2020-02-10 23:12:28	1227007453302116352	武漢,肺炎,コロナ
2020-02-10 23:12:25	1227007443726741504	武漢,肺炎
2020-02-10 23:12:07	1227007368476545025	武漢,コロナ
2020-02-10 23:12:01	1227007341293264896	武漢,コロナ
2020-02-10 23:11:41	1227007255469363201	武漢,肺炎
2020-02-10 23:11:23	1227007183281246208	武漢,コロナ
2020-02-10 23:11:22	1227007178717839360	武漢,肺炎
2020-02-10 23:10:48	1227007035121647618	武漢,肺炎,コロナ
2020-02-10 23:10:31	1227006965794009089	武漢,肺炎
2020-02-10 23:09:43	1227006763980869634	武漢,コロナ
2020-02-10 23:09:29	1227006702324633601	武漢,肺炎
2020-02-10 23:08:52	1227006547605110785	武漢,コロナ
2020-02-10 23:08:51	1227006545331806209	武漢,肺炎,コロナ
2020-02-10 23:08:39	1227006495989985280	武漢,肺炎
2020-02-10 23:08:28	1227006447185096705	武漢,肺炎
