created_at	id	keywords
2020-01-26 23:59:50	1221583558176673792	武漢,肺炎
2020-01-26 23:59:45	1221583537096159232	武漢,肺炎
2020-01-26 23:58:59	1221583344044920832	武漢,肺炎,コロナ
2020-01-26 23:58:28	1221583214751309826	武漢,肺炎,コロナ
2020-01-26 23:58:23	1221583190130692096	武漢,肺炎,コロナ
2020-01-26 23:57:50	1221583053534814215	武漢,肺炎,コロナ
2020-01-26 23:56:23	1221582687376310272	武漢,肺炎
2020-01-26 23:56:14	1221582652790038529	武漢,肺炎
2020-01-26 23:56:04	1221582608049459200	武漢,肺炎,コロナ
2020-01-26 23:55:45	1221582528168914944	武漢,肺炎
2020-01-26 23:55:33	1221582480169324545	武漢,肺炎
2020-01-26 23:55:13	1221582393867259904	武漢,肺炎,コロナ
2020-01-26 23:55:08	1221582375961821185	武漢,肺炎,コロナ
2020-01-26 23:55:06	1221582366755262465	武漢,肺炎
2020-01-26 23:55:00	1221582339093884929	武漢,肺炎,コロナ
2020-01-26 23:54:55	1221582319275798528	武漢,肺炎
2020-01-26 23:54:47	1221582283770974208	武漢,肺炎,コロナ
2020-01-26 23:54:39	1221582253630771203	武漢,肺炎
2020-01-26 23:54:21	1221582178724614144	武漢,肺炎
2020-01-26 23:54:18	1221582162857623553	武漢,肺炎
2020-01-26 23:54:14	1221582148844445698	武漢,肺炎,コロナ
2020-01-26 23:54:06	1221582113201278976	武漢,肺炎,コロナ
2020-01-26 23:53:46	1221582028837027841	武漢,肺炎,コロナ
2020-01-26 23:53:18	1221581912705126401	武漢,肺炎
2020-01-26 23:53:00	1221581835425050624	武漢,肺炎
2020-01-26 23:52:52	1221581803904851969	武漢,肺炎
2020-01-26 23:52:48	1221581788385968128	武漢,肺炎
2020-01-26 23:51:53	1221581557275688962	武漢,肺炎,コロナ
2020-01-26 23:51:07	1221581361057677312	武漢,肺炎
2020-01-26 23:51:06	1221581360172683265	武漢,肺炎
2020-01-26 23:51:01	1221581336093159425	武漢,肺炎,コロナ
2020-01-26 23:50:25	1221581185555533824	武漢,肺炎
2020-01-26 23:50:11	1221581129456553984	武漢,肺炎,コロナ
2020-01-26 23:50:11	1221581127153901568	武漢,肺炎,コロナ
2020-01-26 23:49:44	1221581014775894016	武漢,肺炎
2020-01-26 23:49:41	1221581004168499200	武漢,肺炎
