created_at	id	keywords
2020-02-18 23:59:58	1229918510534426624	武漢,肺炎
2020-02-18 23:59:55	1229918499293843457	武漢,肺炎
2020-02-18 23:59:54	1229918495980150787	武漢,肺炎
2020-02-18 23:59:48	1229918468679454720	武漢,コロナ
2020-02-18 23:59:27	1229918383023345667	武漢,肺炎
2020-02-18 23:59:11	1229918312471023616	武漢,肺炎
2020-02-18 23:59:04	1229918284243333120	武漢,肺炎
2020-02-18 23:59:04	1229918283064725504	武漢,コロナ
2020-02-18 23:58:25	1229918123094003712	武漢,肺炎
2020-02-18 23:58:15	1229918081239044096	武漢,肺炎
2020-02-18 23:58:09	1229918053565108226	武漢,コロナ
2020-02-18 23:58:06	1229918041426685953	武漢,肺炎,コロナ
2020-02-18 23:57:36	1229917914494488576	武漢,コロナ
2020-02-18 23:57:35	1229917910031716352	武漢,コロナ
2020-02-18 23:57:27	1229917878654136320	武漢,肺炎,コロナ
2020-02-18 23:57:15	1229917826439249921	武漢,コロナ
2020-02-18 23:57:13	1229917819728326656	武漢,コロナ
2020-02-18 23:56:55	1229917745522724865	武漢,コロナ
2020-02-18 23:56:43	1229917692292812800	武漢,肺炎
2020-02-18 23:56:34	1229917655764631552	武漢,肺炎
2020-02-18 23:56:28	1229917632343601152	武漢,肺炎
2020-02-18 23:56:06	1229917537866960896	武漢,コロナ
2020-02-18 23:55:53	1229917482145574912	武漢,肺炎
2020-02-18 23:55:44	1229917446145896454	武漢,肺炎,コロナ
2020-02-18 23:55:31	1229917391099813888	武漢,肺炎,コロナ
2020-02-18 23:55:14	1229917320966836224	武漢,肺炎
2020-02-18 23:54:46	1229917201777528838	武漢,肺炎,コロナ,COVID 19
2020-02-18 23:54:23	1229917104045838337	武漢,コロナ
2020-02-18 23:54:06	1229917034005164033	武漢,肺炎
2020-02-18 23:53:44	1229916944284864512	武漢,肺炎
2020-02-18 23:53:21	1229916844087111681	武漢,肺炎
2020-02-18 23:53:20	1229916840173768705	武漢,肺炎,コロナ
2020-02-18 23:53:10	1229916801322012672	武漢,肺炎
2020-02-18 23:52:39	1229916668039593984	武漢,肺炎
2020-02-18 23:52:32	1229916640009023488	武漢,コロナ
2020-02-18 23:51:33	1229916394331893760	武漢,コロナ
2020-02-18 23:51:05	1229916277256245249	武漢,コロナ
2020-02-18 23:51:00	1229916255907241984	武漢,コロナ
2020-02-18 23:50:45	1229916192082542593	武漢,肺炎
2020-02-18 23:50:32	1229916137149743104	武漢,肺炎
2020-02-18 23:50:30	1229916129755140096	武漢,コロナ
2020-02-18 23:50:30	1229916127142146050	武漢,コロナ
2020-02-18 23:50:25	1229916107961618432	武漢,肺炎
2020-02-18 23:50:10	1229916044149395456	武漢,コロナ
2020-02-18 23:50:07	1229916031197401088	武漢,コロナ
2020-02-18 23:48:35	1229915647699750912	武漢,肺炎
2020-02-18 23:48:15	1229915563557715969	武漢,コロナ
2020-02-18 23:47:33	1229915386084069377	武漢,コロナ
2020-02-18 23:47:10	1229915289929732096	武漢,肺炎,コロナ
2020-02-18 23:47:01	1229915250306060288	武漢,コロナ
2020-02-18 23:46:57	1229915235437297760	武漢,コロナ
2020-02-18 23:46:51	1229915209516478464	武漢,コロナ
2020-02-18 23:46:45	1229915185621504000	武漢,肺炎
2020-02-18 23:46:42	1229915172854059009	武漢,肺炎
2020-02-18 23:46:35	1229915145003917312	武漢,肺炎,コロナ
2020-02-18 23:46:11	1229915044093149184	武漢,コロナ
2020-02-18 23:45:53	1229914964892078080	武漢,コロナ
2020-02-18 23:45:48	1229914944302247937	武漢,コロナ
2020-02-18 23:45:31	1229914872638427138	武漢,コロナ
2020-02-18 23:45:21	1229914833308377088	武漢,肺炎
2020-02-18 23:45:17	1229914816023650304	武漢,コロナ
2020-02-18 23:45:11	1229914789511458816	武漢,コロナ
2020-02-18 23:45:09	1229914781592633344	武漢,肺炎
2020-02-18 23:44:57	1229914734180257794	武漢,コロナ
2020-02-18 23:44:38	1229914651053281280	武漢,肺炎
2020-02-18 23:43:56	1229914475601383424	武漢,肺炎
2020-02-18 23:43:56	1229914474699612160	武漢,コロナ
2020-02-18 23:43:48	1229914443049365504	武漢,肺炎,コロナ
2020-02-18 23:43:41	1229914412502274048	武漢,コロナ
2020-02-18 23:43:06	1229914268264329216	武漢,コロナ
2020-02-18 23:42:58	1229914231035711488	武漢,肺炎
2020-02-18 23:42:51	1229914203193872384	武漢,肺炎
2020-02-18 23:42:49	1229914196562677761	武漢,肺炎,コロナ
2020-02-18 23:42:31	1229914121727905793	武漢,肺炎,コロナ
2020-02-18 23:42:12	1229914041755111425	武漢,肺炎
2020-02-18 23:42:10	1229914031994990592	武漢,コロナ
2020-02-18 23:41:26	1229913848188043264	武漢,コロナ
2020-02-18 23:41:26	1229913846011162624	武漢,コロナ
2020-02-18 23:40:49	1229913690826141696	武漢,肺炎,コロナ
2020-02-18 23:40:35	1229913633238306817	武漢,コロナ
2020-02-18 23:40:34	1229913628565856256	武漢,コロナ
2020-02-18 23:40:11	1229913531694190594	武漢,コロナ
2020-02-18 23:39:46	1229913427314765825	武漢,コロナ
2020-02-18 23:39:33	1229913372658819072	武漢,コロナ
2020-02-18 23:39:23	1229913331638525954	武漢,コロナ
2020-02-18 23:39:18	1229913308561436672	武漢,コロナ
2020-02-18 23:38:47	1229913180865884161	武漢,コロナ
2020-02-18 23:38:30	1229913110632251392	武漢,肺炎
2020-02-18 23:38:24	1229913084212301825	武漢,肺炎
2020-02-18 23:38:23	1229913081607667716	武漢,コロナ
2020-02-18 23:37:56	1229912967753297920	武漢,肺炎
2020-02-18 23:37:49	1229912938661568514	武漢,肺炎
2020-02-18 23:37:20	1229912814870876160	武漢,コロナ
2020-02-18 23:37:04	1229912748047228928	武漢,コロナ
2020-02-18 23:36:44	1229912665604030465	武漢,肺炎,コロナ,COVID 19
2020-02-18 23:36:39	1229912643785363458	武漢,肺炎
2020-02-18 23:36:35	1229912627465162753	武漢,コロナ
2020-02-18 23:35:52	1229912446543876096	武漢,肺炎
2020-02-18 23:35:44	1229912412406546435	武漢,肺炎
2020-02-18 23:35:34	1229912372304678912	武漢,コロナ
2020-02-18 23:35:29	1229912351178018816	武漢,コロナ
2020-02-18 23:35:10	1229912268340465664	武漢,コロナ
2020-02-18 23:34:53	1229912197842649088	武漢,コロナ
2020-02-18 23:34:46	1229912169988288513	武漢,肺炎
2020-02-18 23:33:58	1229911969085263872	武漢,肺炎
2020-02-18 23:33:47	1229911923866472448	武漢,肺炎
2020-02-18 23:33:40	1229911892178505728	武漢,コロナ
2020-02-18 23:33:23	1229911822980927490	武漢,コロナ
2020-02-18 23:33:00	1229911723986964480	武漢,コロナ
2020-02-18 23:32:58	1229911715904512000	武漢,肺炎,コロナ
2020-02-18 23:32:56	1229911707658551296	武漢,コロナ
2020-02-18 23:32:52	1229911689878896642	武漢,肺炎
2020-02-18 23:32:50	1229911684199829504	武漢,肺炎
2020-02-18 23:32:43	1229911654445379585	武漢,コロナ
2020-02-18 23:32:23	1229911571125522432	武漢,肺炎
2020-02-18 23:31:40	1229911391017897985	武漢,肺炎
2020-02-18 23:31:31	1229911353176887296	武漢,肺炎
2020-02-18 23:31:19	1229911302757175296	武漢,肺炎
2020-02-18 23:31:15	1229911285845774336	武漢,コロナ
2020-02-18 23:31:13	1229911274416304128	武漢,コロナ
2020-02-18 23:31:08	1229911256074575872	武漢,コロナ
2020-02-18 23:31:01	1229911225435209728	武漢,コロナ
2020-02-18 23:30:26	1229911077187547141	武漢,コロナ
2020-02-18 23:29:52	1229910935751548928	武漢,肺炎
2020-02-18 23:29:43	1229910898455658496	武漢,肺炎,コロナ
2020-02-18 23:29:34	1229910861180833792	武漢,コロナ
